u,v,length_m,node_owner_u,node_owner_v,node_network_owner,edge_point_owner,is_boundary_edge
1325893977,1325893947,101.68281419672022,Seed_3,Seed_3,Seed_3,Seed_3,False
1325893913,1640570933,234.24183158702627,Seed_3,Seed_3,Seed_3,Seed_3,False
1640570933,1325893947,34.96237219094624,Seed_3,Seed_3,Seed_3,Seed_3,False
1640570933,1640571008,65.76216301190821,Seed_3,Seed_3,Seed_3,Seed_3,False
1325893923,1325894023,37.619385455577444,Seed_3,Seed_3,Seed_3,Seed_3,False
1325893923,1325894057,137.2094794981661,Seed_3,Seed_3,Seed_3,Seed_3,False
1325894023,1325894084,53.813353763929555,Seed_3,Seed_3,Seed_3,Seed_3,False
1325893925,1325894084,68.66545255696832,Seed_3,Seed_3,Seed_3,Seed_3,False
1729423011,1729423086,26.783602175933517,Seed_3,Seed_3,Seed_3,Seed_3,False
1729423011,1729422995,28.577945315516054,Seed_3,Seed_3,Seed_3,Seed_3,False
1326929082,1581228064,55.21797212351838,Seed_2,Seed_2,Seed_2,Seed_2,False
1618697799,1618697836,1298.4260411641155,Seed_4,Seed_4,Seed_4,Seed_4,False
1329993267,1329993300,37.92114437715349,Seed_4,Seed_4,Seed_4,Seed_4,False
1329993300,1329993299,65.37203321753005,Seed_4,Seed_4,Seed_4,Seed_4,False
1329993300,1329993290,171.40987135993709,Seed_4,Seed_4,Seed_4,Seed_4,False
1329993279,1329993290,48.30524344138828,Seed_4,Seed_4,Seed_4,Seed_4,False
1329993279,1329998313,92.85606934976323,Seed_4,Seed_4,Seed_4,Seed_4,False
1329993279,3822771111,253.3791616196933,Seed_4,Seed_4,Seed_4,Seed_4,False
1329993290,1329993296,29.790397794410207,Seed_4,Seed_4,Seed_4,Seed_4,False
1329998313,1959140343,28.247547263455587,Seed_4,Seed_4,Seed_4,Seed_4,False
1329998313,1959140304,109.92093482122164,Seed_4,Seed_4,Seed_4,Seed_4,False
1329998313,1329998324,216.64888476468812,Seed_4,Seed_4,Seed_4,Seed_4,False
3822771111,7131199155,27.344814654262265,Seed_4,Seed_4,Seed_4,Seed_4,False
3822771111,10759314756,200.0885394414572,Seed_4,Seed_4,Seed_4,Seed_4,False
1329993296,1329993296,371.0334218223592,Seed_4,Seed_4,Seed_4,Seed_4,False
1329998310,1959140304,132.77876475457214,Seed_4,Seed_4,Seed_4,Seed_4,False
1959140304,7928179784,101.96884049122585,Seed_4,Seed_4,Seed_4,Seed_4,False
1959140343,10761050585,73.58029627898996,Seed_4,Seed_4,Seed_4,Seed_4,False
1959140343,11054855277,155.78700062415513,Seed_4,Seed_4,Seed_4,Seed_4,False
1329998324,1329998314,136.92736649874035,Seed_4,Seed_4,Seed_4,Seed_4,False
1332236037,1636590458,66.29725805819145,Seed_1,Seed_1,Seed_1,Seed_1,False
1636590458,1636590457,29.511850066770133,Seed_1,Seed_1,Seed_1,Seed_1,False
1332236040,1332236077,10.575391272364968,Seed_1,Seed_1,Seed_1,Seed_1,False
1332236077,1332236045,29.30636945560464,Seed_1,Seed_1,Seed_1,Seed_1,False
1332255235,1332255231,38.73469029079226,Seed_1,Seed_1,Seed_1,Seed_1,False
1332255235,1332255246,49.87197228654367,Seed_1,Seed_1,Seed_1,Seed_1,False
1332255235,1540916745,24.681630584127195,Seed_1,Seed_1,Seed_1,Seed_1,False
1332255228,1332255246,105.68955680600368,Seed_1,Seed_1,Seed_1,Seed_1,False
1332255246,1332255231,33.960741583626714,Seed_1,Seed_1,Seed_1,Seed_1,False
1332261532,1332261523,155.8280728419544,Seed_1,Seed_1,Seed_1,Seed_1,False
1350467579,1350467587,218.2587523258286,Seed_1,Seed_1,Seed_1,Seed_1,False
1350467579,1350467588,89.70864715876144,Seed_1,Seed_1,Seed_1,Seed_1,False
2354930937,2354931075,78.52668828811366,Seed_1,Seed_1,Seed_1,Seed_1,False
1986238497,1986238495,7.312839012458812,Seed_3,Seed_3,Seed_3,Seed_3,False
1986238497,1986238488,113.24736009561448,Seed_3,Seed_3,Seed_3,Seed_3,False
1354703017,1986238495,13.947402178964333,Seed_3,Seed_3,Seed_3,Seed_3,False
1986238495,7954512321,52.870883353660304,Seed_3,Seed_3,Seed_3,Seed_3,False
2053545684,2053545686,32.0881266922175,Seed_3,Seed_3,Seed_3,Seed_3,False
1631922195,1631922131,34.656485097022475,Seed_3,Seed_3,Seed_3,Seed_3,False
8084879282,8084879304,101.13082938565687,Seed_1,Seed_1,Seed_1,Seed_1,False
8084879282,8496719106,102.76290657456431,Seed_1,Seed_1,Seed_1,Seed_1,False
1404617062,1404617084,8.694901438741182,Seed_2,Seed_2,Seed_2,Seed_2,False
1404617062,1404617099,42.13415086009707,Seed_2,Seed_2,Seed_2,Seed_2,False
1404617062,1404617064,12.951681124411758,Seed_2,Seed_2,Seed_2,Seed_2,False
1404617099,1404617065,12.524258814708427,Seed_2,Seed_2,Seed_2,Seed_2,False
1404617099,10557749950,19.912387884148988,Seed_2,Seed_2,Seed_2,Seed_2,False
1404617067,1404617127,152.0408308150196,Seed_2,Seed_2,Seed_2,Seed_2,False
1404617067,1404617123,79.26513175901474,Seed_2,Seed_2,Seed_2,Seed_2,False
1404617127,10557749950,83.61697863827972,Seed_2,Seed_2,Seed_2,Seed_2,False
1404617127,10557749953,142.13276554247136,Seed_2,Seed_2,Seed_2,Seed_2,False
1404617123,1404617121,33.420845593732324,Seed_2,Seed_2,Seed_2,Seed_2,False
1404617123,1404617129,72.52282676420553,Seed_2,Seed_2,Seed_2,Seed_2,False
10557749950,10557749952,91.31020674576875,Seed_2,Seed_2,Seed_2,Seed_2,False
10557749953,10557749957,63.01140218986276,Seed_2,Seed_2,Seed_2,Seed_2,False
1405268389,1706287928,78.62696440163971,Seed_3,Seed_3,Seed_3,Seed_3,False
1706287928,1648727747,148.5584583028059,Seed_3,Seed_3,Seed_3,Seed_3,False
1706287928,4940085544,58.062034352327686,Seed_3,Seed_3,Seed_3,Seed_3,False
1648727747,4940085546,39.37206149130685,Seed_3,Seed_3,Seed_3,Seed_3,False
1406386710,4401369307,38.90749174280065,Seed_3,Seed_3,Seed_3,Seed_3,False
1406386710,2427048284,155.42867822833497,Seed_3,Seed_3,Seed_3,Seed_3,False
1423219851,1423219851,52.7845783687906,Seed_3,Seed_3,Seed_3,Seed_3,False
1443262421,1443262453,18.190825416127577,Seed_3,Seed_3,Seed_3,Seed_3,False
1443262453,1443262450,9.318465801600128,Seed_3,Seed_3,Seed_3,Seed_3,False
1710681434,1986238488,347.88321465180314,Seed_3,Seed_3,Seed_3,Seed_3,False
1710681434,2488751655,188.73266058880526,Seed_3,Seed_3,Seed_3,Seed_3,False
1986158998,1454888187,221.19529171784194,Seed_3,Seed_3,Seed_3,Seed_3,False
1986158998,1986158992,72.82649789636501,Seed_3,Seed_3,Seed_3,Seed_3,False
1454888187,1454888193,213.95266360101877,Seed_3,Seed_3,Seed_3,Seed_3,False
1454888187,4014296358,112.76129438318345,Seed_3,Seed_3,Seed_3,Seed_3,False
4014296358,2488751655,92.01834046784559,Seed_3,Seed_3,Seed_3,Seed_3,False
4014296358,1710681435,197.95981282573212,Seed_3,Seed_3,Seed_3,Seed_3,False
1455033223,1455033271,102.76094650843721,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033225,1455033217,62.556085853494594,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033225,1455033242,68.80347255105856,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033165,1455033185,50.042461832449376,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033185,1455033244,27.48712557995534,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033185,1455033184,27.824490528894103,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033184,8156175312,86.87109090399179,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033203,3190958508,124.33871183822104,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033244,1455033206,71.18039767454489,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033244,1455033261,59.60556979402872,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033206,1455033275,79.18389397390433,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033206,1455033207,61.09143949336878,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033207,1455033262,18.36848776247638,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033207,1455033240,62.33825645797385,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033262,1455033242,59.63973852656011,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033262,8196725112,60.03250360338852,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033261,3190958524,7.325111528035644,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033261,3190958359,14.54476128101117,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033280,1471377784,24.383103789616495,Seed_1,Seed_1,Seed_1,Seed_1,False
1455033280,1471377822,141.08362188805046,Seed_1,Seed_1,Seed_1,Seed_1,False
1471377784,1471377846,102.7261486704382,Seed_1,Seed_1,Seed_1,Seed_1,False
1471377784,1943724033,133.308443194789,Seed_1,Seed_1,Seed_1,Seed_1,False
1471377822,1471377822,230.56422611822478,Seed_1,Seed_1,Seed_1,Seed_1,False
1455082117,1455082106,45.21233638130915,Seed_3,Seed_3,Seed_3,Seed_3,False
1943702704,1943702782,34.64857201102542,Seed_1,Seed_1,Seed_1,Seed_1,False
1950696044,7674624094,2.3937234749170715,Seed_1,Seed_1,Seed_1,Seed_1,False
1950696044,1950696058,53.5413671976579,Seed_1,Seed_1,Seed_1,Seed_1,False
1471377846,1471377806,40.77983089893155,Seed_1,Seed_1,Seed_1,Seed_1,False
1471377846,1471377788,93.31423798667396,Seed_1,Seed_1,Seed_1,Seed_1,False
1943724033,1471377868,15.376713496766946,Seed_1,Seed_1,Seed_1,Seed_1,False
1943724033,1471377854,66.6992205338743,Seed_1,Seed_1,Seed_1,Seed_1,False
1471377868,1471377816,222.09807433657227,Seed_1,Seed_1,Seed_1,Seed_1,False
1471377816,1471377869,34.15098346290745,Seed_1,Seed_1,Seed_1,Seed_1,False
1471377854,4020766901,90.42831383189123,Seed_1,Seed_1,Seed_1,Seed_1,False
1471377854,1471377856,143.03181432054689,Seed_1,Seed_1,Seed_1,Seed_1,False
8254387851,8254387853,73.80213015545033,Seed_4,Seed_4,Seed_4,Seed_4,False
8254387851,6861339827,11.560776058572436,Seed_4,Seed_4,Seed_4,Seed_4,False
1506501714,1506501676,17.800966390939113,Seed_2,Seed_2,Seed_2,Seed_2,False
1506501676,6984627273,360.73280647688983,Seed_2,Seed_2,Seed_2,Seed_2,False
1614128673,1614128666,1385.907414839347,Seed_2,Seed_2,Seed_2,Seed_2,False
1614128673,7550996558,23.96611810412206,Seed_2,Seed_2,Seed_2,Seed_2,False
7780311811,7780311847,18.95999082026085,Seed_2,Seed_2,Seed_2,Seed_2,False
1513270648,4225282231,66.19582000552538,Seed_1,Seed_1,Seed_1,Seed_1,False
4225282231,1602111453,90.64403122885537,Seed_1,Seed_1,Seed_1,Seed_1,False
7672341692,3208833097,35.41462483595505,Seed_4,Seed_4,Seed_4,Seed_4,False
7672341692,11065125024,78.97240210685052,Seed_4,Seed_4,Seed_4,Seed_4,False
12539368072,12546037511,129.79553973468163,Seed_4,Seed_4,Seed_4,Seed_4,False
9055673861,1519188865,74.80780396898204,Seed_4,Seed_4,Seed_4,Seed_4,False
1516289954,1516289958,53.529480828733725,Seed_4,Seed_4,Seed_4,Seed_4,False
1516289954,1516289957,50.70972284311213,Seed_4,Seed_4,Seed_4,Seed_4,False
1518686360,1518686370,21.889771510476407,Seed_3,Seed_3,Seed_3,Seed_3,False
1518686360,1518686362,43.31806050121808,Seed_3,Seed_3,Seed_3,Seed_3,False
1518686574,1518686598,30.60579460687544,Seed_3,Seed_3,Seed_3,Seed_3,False
1518686574,1518686569,23.912691768342615,Seed_3,Seed_3,Seed_3,Seed_3,False
1518686569,1518686598,34.25467969938083,Seed_3,Seed_3,Seed_3,Seed_3,False
1518686596,1518686605,9.52244077796508,Seed_3,Seed_3,Seed_3,Seed_3,False
1518686605,1518686616,29.56768165147119,Seed_3,Seed_3,Seed_3,Seed_3,False
1527375075,2283933212,225.7148691889253,Seed_1,Seed_1,Seed_1,Seed_1,False
1527375075,1527375107,49.492569986615976,Seed_1,Seed_1,Seed_1,Seed_1,False
2283933212,7464141716,160.19535860077738,Seed_1,Seed_1,Seed_1,Seed_1,False
2283933212,1527375107,146.8632739644409,Seed_1,Seed_1,Seed_1,Seed_1,False
1527375107,1527375115,59.16245550061292,Seed_1,Seed_1,Seed_1,Seed_1,False
1534313244,1534313268,8.151149454212408,Seed_1,Seed_1,Seed_1,Seed_1,False
1534313244,1534313262,62.3919097340558,Seed_1,Seed_1,Seed_1,Seed_1,False
1534313262,1534313254,21.207591707234574,Seed_1,Seed_1,Seed_1,Seed_1,False
1534313262,1534313258,8.19649955438111,Seed_1,Seed_1,Seed_1,Seed_1,False
1534313266,1534313270,7.9785503819573105,Seed_1,Seed_1,Seed_1,Seed_1,False
1534313266,1534313269,20.296909664937814,Seed_1,Seed_1,Seed_1,Seed_1,False
1623940805,1623972911,93.89184337526596,Seed_1,Seed_1,Seed_1,Seed_1,False
8678521066,8678521065,41.08396876664026,Seed_3,Seed_3,Seed_3,Seed_3,False
8678521066,8678521068,42.01042633818352,Seed_3,Seed_3,Seed_3,Seed_3,False
1540768053,1540768060,172.45553935521195,Seed_1,Seed_1,Seed_1,Seed_1,False
1540768060,10717339260,113.29877681302301,Seed_1,Seed_1,Seed_1,Seed_1,False
10717339260,10717339265,59.407996494964756,Seed_1,Seed_1,Seed_1,Seed_1,False
1543127627,11283272405,19.23761163454828,Seed_1,Seed_1,Seed_1,Seed_1,False
11283272405,11283272408,22.483484018764578,Seed_1,Seed_1,Seed_1,Seed_1,False
1552831534,1553113223,101.39405917895198,Seed_4,Seed_4,Seed_4,Seed_4,False
1552831534,1553113227,176.2791352619554,Seed_4,Seed_4,Seed_4,Seed_4,False
1552831534,1552834815,115.49760182659253,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113223,1553113228,29.47198176668647,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113223,1553113221,56.30739425740197,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113227,1552895846,136.98771835173778,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113227,1552860226,182.53614869075653,Seed_4,Seed_4,Seed_4,Seed_4,False
1552834815,1553113226,34.25350538935105,Seed_4,Seed_4,Seed_4,Seed_4,False
1552834815,1553113224,78.56711864342259,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113226,1553050876,41.63069780819624,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113226,8636312226,90.88594164364218,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113224,1553113231,42.54526997185254,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113224,1553056509,40.8067503857571,Seed_4,Seed_4,Seed_4,Seed_4,False
1552895846,1553113222,94.87147960665378,Seed_4,Seed_4,Seed_4,Seed_4,False
1552895846,1553113236,66.65972347624233,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113222,1553113228,97.25759604776721,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113222,1552996814,64.10830360480601,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113236,1553072130,44.02592973222915,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113236,1552928306,142.96967327761416,Seed_4,Seed_4,Seed_4,Seed_4,False
1552917636,1552948153,77.16646379090123,Seed_4,Seed_4,Seed_4,Seed_4,False
1552917636,1552917640,81.50432735940441,Seed_4,Seed_4,Seed_4,Seed_4,False
1552917636,1553113234,92.6840776850115,Seed_4,Seed_4,Seed_4,Seed_4,False
1552948153,1552948148,114.21401542184987,Seed_4,Seed_4,Seed_4,Seed_4,False
1552948153,1552928287,96.96200260110784,Seed_4,Seed_4,Seed_4,Seed_4,False
1552917640,1553113220,24.56089559572989,Seed_4,Seed_4,Seed_4,Seed_4,False
1552917640,1552928287,86.1340990856356,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113234,1553113229,20.53788325107407,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113234,1553008471,30.033657557603874,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113220,1552928304,45.80845726448452,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113220,1553070907,141.50799516078408,Seed_4,Seed_4,Seed_4,Seed_4,False
1552928287,1965506688,146.69318425168518,Seed_4,Seed_4,Seed_4,Seed_4,False
1552928304,1552928306,19.880122272571228,Seed_4,Seed_4,Seed_4,Seed_4,False
1552928304,1553008471,80.8758650133557,Seed_4,Seed_4,Seed_4,Seed_4,False
1552928306,1553113235,167.77870231348797,Seed_4,Seed_4,Seed_4,Seed_4,False
1553008471,1553113225,58.73311631068478,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113235,1553113225,79.23943883193697,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113235,1553113228,112.13698539778281,Seed_4,Seed_4,Seed_4,Seed_4,False
1552957587,1553103619,126.21854224500112,Seed_4,Seed_4,Seed_4,Seed_4,False
1553103619,1552963155,48.31920888331027,Seed_4,Seed_4,Seed_4,Seed_4,False
1553103619,8640904690,51.940207250637194,Seed_4,Seed_4,Seed_4,Seed_4,False
1552963155,1553113233,105.73018341965137,Seed_4,Seed_4,Seed_4,Seed_4,False
1552963155,1553113229,124.85516206021879,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113233,1552973246,83.35184327508615,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113233,8636312226,160.9196429726256,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113229,1553113225,22.517005412309,Seed_4,Seed_4,Seed_4,Seed_4,False
1552973239,1552973246,47.1206358844764,Seed_4,Seed_4,Seed_4,Seed_4,False
1552973246,1552973245,47.33108705383926,Seed_4,Seed_4,Seed_4,Seed_4,False
1552984852,1553113221,67.23383709044683,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113221,8636312226,89.69769561760374,Seed_4,Seed_4,Seed_4,Seed_4,False
1553016281,1553102452,59.27207416384121,Seed_4,Seed_4,Seed_4,Seed_4,False
1553102452,1553102450,37.087261496204725,Seed_4,Seed_4,Seed_4,Seed_4,False
1553019531,1553102450,54.90193373636291,Seed_4,Seed_4,Seed_4,Seed_4,False
1553102450,1553102454,23.552611259489357,Seed_4,Seed_4,Seed_4,Seed_4,False
1553026779,1553103617,56.23233294390001,Seed_4,Seed_4,Seed_4,Seed_4,False
1553103617,8640904690,48.68690261622177,Seed_4,Seed_4,Seed_4,Seed_4,False
1553103617,1553102454,38.48881443598832,Seed_4,Seed_4,Seed_4,Seed_4,False
1553030234,8640904690,54.902760362074176,Seed_4,Seed_4,Seed_4,Seed_4,False
1553058681,1553113232,46.59105591896697,Seed_4,Seed_4,Seed_4,Seed_4,False
1553113232,1553113231,22.151625415487192,Seed_4,Seed_4,Seed_4,Seed_4,False
1553062112,1553113231,101.7600454222466,Seed_4,Seed_4,Seed_4,Seed_4,False
7105968871,6289611561,112.546028504454,Seed_4,Seed_4,Seed_4,Seed_4,False
7105968871,7105968870,90.7525737482161,Seed_4,Seed_4,Seed_4,Seed_4,False
1553102454,7686066964,132.48404270219746,Seed_4,Seed_4,Seed_4,Seed_4,False
6475062653,6475062658,64.25974377291139,Seed_4,Seed_4,Seed_4,Seed_4,False
1553116421,1553116428,46.98668557283841,Seed_4,Seed_4,Seed_4,Seed_4,False
1553116421,1554176447,38.699099724593005,Seed_4,Seed_4,Seed_4,Seed_4,False
1553116421,1553123511,86.21698935241236,Seed_4,Seed_4,Seed_4,Seed_4,False
1557190446,1557190426,10.26349056225454,Seed_4,Seed_4,Seed_4,Seed_4,False
1557190446,1557190440,9.605802126668681,Seed_4,Seed_4,Seed_4,Seed_4,False
1554176447,1554176450,40.75197799543166,Seed_4,Seed_4,Seed_4,Seed_4,False
1554176447,1554176462,75.32367250317188,Seed_4,Seed_4,Seed_4,Seed_4,False
1553123511,1557190440,77.96729583533586,Seed_4,Seed_4,Seed_4,Seed_4,False
1553123511,7643656855,90.99622823686433,Seed_4,Seed_4,Seed_4,Seed_4,False
1553116432,1557190426,100.60045984236615,Seed_4,Seed_4,Seed_4,Seed_4,False
1557190426,1557190442,9.354409911006078,Seed_4,Seed_4,Seed_4,Seed_4,False
1557190440,1557190442,11.007552307865335,Seed_4,Seed_4,Seed_4,Seed_4,False
1553123512,1557190442,54.122417072983346,Seed_4,Seed_4,Seed_4,Seed_4,False
1553776248,1553786185,32.43732818096161,Seed_4,Seed_4,Seed_4,Seed_4,False
1553776248,8314858035,38.200643535320836,Seed_4,Seed_4,Seed_4,Seed_4,False
1553786185,8314858036,8.066297688414451,Seed_4,Seed_4,Seed_4,Seed_4,False
1553786185,1553786184,10.416427076108176,Seed_4,Seed_4,Seed_4,Seed_4,False
1553815886,8603212260,532.8340310982172,Seed_4,Seed_4,Seed_4,Seed_4,False
8603212260,1553815887,199.08785134368628,Seed_4,Seed_4,Seed_4,Seed_4,False
8603212260,1553815891,52.07474424625326,Seed_4,Seed_4,Seed_4,Seed_4,False
1553815887,1553815893,47.04751181481806,Seed_4,Seed_4,Seed_4,Seed_4,False
1553815887,1553815905,18.252911504757364,Seed_4,Seed_4,Seed_4,Seed_4,False
1553815893,1553853052,36.12308484200834,Seed_4,Seed_4,Seed_4,Seed_4,False
1553815893,1553853045,88.98546016000371,Seed_4,Seed_4,Seed_4,Seed_4,False
1553853052,8603104873,8.386588459046964,Seed_4,Seed_4,Seed_4,Seed_4,False
1553853052,1553853062,25.426893450921,Seed_4,Seed_4,Seed_4,Seed_4,False
1553853045,8603104862,21.591448045599464,Seed_4,Seed_4,Seed_4,Seed_4,False
1553853045,1553853059,64.96043849061266,Seed_4,Seed_4,Seed_4,Seed_4,False
1553821126,11115058260,85.97389926933774,Seed_4,Seed_4,Seed_4,Seed_4,False
1553821126,1553838260,119.19743588185437,Seed_4,Seed_4,Seed_4,Seed_4,False
11115058260,8603212250,4.722443905463912,Seed_4,Seed_4,Seed_4,Seed_4,False
1553838260,1553838244,71.18558968362973,Seed_4,Seed_4,Seed_4,Seed_4,False
1553838260,1553838248,34.653941530632515,Seed_4,Seed_4,Seed_4,Seed_4,False
1553853059,1553853050,27.894410846410402,Seed_4,Seed_4,Seed_4,Seed_4,False
1553853059,8603104981,5.832512873217222,Seed_4,Seed_4,Seed_4,Seed_4,False
8839884920,8839884922,8.94200092475679,Seed_4,Seed_4,Seed_4,Seed_4,False
8839884920,8839884921,7.3923944091102065,Seed_4,Seed_4,Seed_4,Seed_4,False
1553879648,1554042364,12.279348730107323,Seed_4,Seed_4,Seed_4,Seed_4,False
1554042364,1554042366,72.44601121424171,Seed_4,Seed_4,Seed_4,Seed_4,False
1553879650,7044912729,783.1763112720432,Seed_4,Seed_4,Seed_4,Seed_4,False
1553883284,1553884305,60.34874816837996,Seed_4,Seed_4,Seed_4,Seed_4,False
1553883284,1553884302,128.81355258042976,Seed_4,Seed_4,Seed_4,Seed_4,False
1553884305,1553883285,67.16973174082744,Seed_4,Seed_4,Seed_4,Seed_4,False
1553884305,1553887858,68.86608549524288,Seed_4,Seed_4,Seed_4,Seed_4,False
1553884302,1965687668,32.97635252626855,Seed_4,Seed_4,Seed_4,Seed_4,False
1553884302,1553887858,109.55513440265761,Seed_4,Seed_4,Seed_4,Seed_4,False
1965687668,1555808559,56.5667495644499,Seed_4,Seed_4,Seed_4,Seed_4,False
1553887858,1553887857,27.91844575745039,Seed_4,Seed_4,Seed_4,Seed_4,False
1554042366,3627671486,9.487560638657358,Seed_4,Seed_4,Seed_4,Seed_4,False
1554042366,6188513549,59.704543309999984,Seed_4,Seed_4,Seed_4,Seed_4,False
1554053081,6188513539,18.439278398495897,Seed_4,Seed_4,Seed_4,Seed_4,False
1554053081,1554053077,43.25670617019893,Seed_4,Seed_4,Seed_4,Seed_4,False
1554053074,6188513539,10.813615969922584,Seed_4,Seed_4,Seed_4,Seed_4,False
6188513539,6188513540,5.964535045954507,Seed_4,Seed_4,Seed_4,Seed_4,False
1554155101,1554155102,45.54969444894235,Seed_4,Seed_4,Seed_4,Seed_4,False
1554155102,1554163795,65.61211087175371,Seed_4,Seed_4,Seed_4,Seed_4,False
1554163795,1554163797,56.9576295332362,Seed_4,Seed_4,Seed_4,Seed_4,False
1554163795,1554386996,160.39203051054832,Seed_4,Seed_4,Seed_4,Seed_4,False
1554386996,1554179309,17.163216310432315,Seed_4,Seed_4,Seed_4,Seed_4,False
1554386996,1554386989,72.83250442714936,Seed_4,Seed_4,Seed_4,Seed_4,False
1554179308,1554179309,120.11199435703945,Seed_4,Seed_4,Seed_4,Seed_4,False
1554187105,1554187109,119.19130514070608,Seed_4,Seed_4,Seed_4,Seed_4,False
1554187109,1554432974,76.9778268158532,Seed_4,Seed_4,Seed_4,Seed_4,False
1554432974,1554432979,164.03301927539385,Seed_4,Seed_4,Seed_4,Seed_4,False
1554232521,1554229544,55.10345765094846,Seed_4,Seed_4,Seed_4,Seed_4,False
1554229544,6478314811,103.9396691237374,Seed_4,Seed_4,Seed_4,Seed_4,False
1554229544,1778104933,52.84356331654413,Seed_4,Seed_4,Seed_4,Seed_4,False
6289611561,7129349995,17.65494306195293,Seed_4,Seed_4,Seed_4,Seed_4,False
1554252973,1554252972,35.92797286452865,Seed_4,Seed_4,Seed_4,Seed_4,False
11112825355,11112825352,63.206691023911546,Seed_4,Seed_4,Seed_4,Seed_4,False
1554302677,1554302701,309.99679052480116,Seed_4,Seed_4,Seed_4,Seed_4,False
1554302677,1554302713,39.03952390956535,Seed_4,Seed_4,Seed_4,Seed_4,False
1554302677,1554304723,70.91555047808822,Seed_4,Seed_4,Seed_4,Seed_4,False
1554302701,8660029779,71.79384405829974,Seed_4,Seed_4,Seed_4,Seed_4,False
1554302701,1554322665,71.09133218138041,Seed_4,Seed_4,Seed_4,Seed_4,False
1554302713,1554310833,26.144580217010223,Seed_4,Seed_4,Seed_4,Seed_4,False
1554302713,8660029779,73.36428652601606,Seed_4,Seed_4,Seed_4,Seed_4,False
1554304723,1554307906,61.36621374675599,Seed_4,Seed_4,Seed_4,Seed_4,False
1554304723,1554304721,58.47124071763592,Seed_4,Seed_4,Seed_4,Seed_4,False
8660029779,1554322664,55.188513606782735,Seed_4,Seed_4,Seed_4,Seed_4,False
1554322665,1554347246,29.483871460276074,Seed_4,Seed_4,Seed_4,Seed_4,False
1554302705,1554302718,167.0255829424529,Seed_4,Seed_4,Seed_4,Seed_4,False
1554302705,1554302722,83.38837860517059,Seed_4,Seed_4,Seed_4,Seed_4,False
1554302705,1554307906,61.22547045247808,Seed_4,Seed_4,Seed_4,Seed_4,False
1554302718,1554310833,28.893420492588007,Seed_4,Seed_4,Seed_4,Seed_4,False
1554302718,1554335447,47.63309119547931,Seed_4,Seed_4,Seed_4,Seed_4,False
1554307906,1554307915,77.90012199922351,Seed_4,Seed_4,Seed_4,Seed_4,False
1554310833,1554310836,40.81824917404894,Seed_4,Seed_4,Seed_4,Seed_4,False
1554335447,1554335431,59.97055898679194,Seed_4,Seed_4,Seed_4,Seed_4,False
1554335447,1554356636,59.794887878602836,Seed_4,Seed_4,Seed_4,Seed_4,False
1554347246,1554335449,30.869278598190952,Seed_4,Seed_4,Seed_4,Seed_4,False
1554347246,1554345422,73.19833142038509,Seed_4,Seed_4,Seed_4,Seed_4,False
1554335431,1554335443,60.7460149265608,Seed_4,Seed_4,Seed_4,Seed_4,False
1554335431,1554355025,42.265711122970515,Seed_4,Seed_4,Seed_4,Seed_4,False
1554335443,1554335449,54.22369210969016,Seed_4,Seed_4,Seed_4,Seed_4,False
1554335443,1554354304,73.92184938021035,Seed_4,Seed_4,Seed_4,Seed_4,False
