dataset,run,step,susceptible,infected,recovered
PROPERTY_PROPOSAL,180,0,3049,2,0
PROPERTY_PROPOSAL,180,1,3049,1,1
PROPERTY_PROPOSAL,180,2,3048,2,1
PROPERTY_PROPOSAL,180,3,2910,140,1
PROPERTY_PROPOSAL,180,4,1340,1668,43
PROPERTY_PROPOSAL,180,5,658,1868,525
PROPERTY_PROPOSAL,180,6,444,1497,1110
PROPERTY_PROPOSAL,181,0,3049,2,0
PROPERTY_PROPOSAL,181,1,3046,5,0
PROPERTY_PROPOSAL,181,2,2563,487,1
PROPERTY_PROPOSAL,181,3,963,1926,162
PROPERTY_PROPOSAL,181,4,519,1765,767
PROPERTY_PROPOSAL,181,5,365,1395,1291
PROPERTY_PROPOSAL,181,6,280,1091,1680
PROPERTY_PROPOSAL,182,0,3049,2,0
PROPERTY_PROPOSAL,182,1,3048,2,1
PROPERTY_PROPOSAL,182,2,2950,98,3
PROPERTY_PROPOSAL,182,3,1332,1680,39
PROPERTY_PROPOSAL,182,4,625,1861,565
PROPERTY_PROPOSAL,182,5,454,1474,1123
PROPERTY_PROPOSAL,182,6,356,1089,1606
PROPERTY_PROPOSAL,183,0,3049,2,0
PROPERTY_PROPOSAL,183,1,3048,3,0
PROPERTY_PROPOSAL,183,2,2952,97,2
PROPERTY_PROPOSAL,183,3,1373,1653,25
PROPERTY_PROPOSAL,183,4,636,1920,495
PROPERTY_PROPOSAL,183,5,391,1606,1054
PROPERTY_PROPOSAL,183,6,302,1210,1539
PROPERTY_PROPOSAL,184,0,3049,2,0
PROPERTY_PROPOSAL,184,1,3044,6,1
PROPERTY_PROPOSAL,184,2,2463,587,1
PROPERTY_PROPOSAL,184,3,965,1903,183
PROPERTY_PROPOSAL,184,4,491,1831,729
PROPERTY_PROPOSAL,184,5,345,1441,1265
PROPERTY_PROPOSAL,184,6,269,1062,1720
PROPERTY_PROPOSAL,185,0,3049,2,0
PROPERTY_PROPOSAL,185,1,3047,4,0
PROPERTY_PROPOSAL,185,2,2544,504,3
PROPERTY_PROPOSAL,185,3,1014,1880,157
PROPERTY_PROPOSAL,185,4,530,1842,679
PROPERTY_PROPOSAL,185,5,368,1441,1242
PROPERTY_PROPOSAL,185,6,291,1077,1683
PROPERTY_PROPOSAL,186,0,3049,2,0
PROPERTY_PROPOSAL,186,1,3049,0,2
PROPERTY_PROPOSAL,186,2,3049,0,2
PROPERTY_PROPOSAL,186,3,3049,0,2
PROPERTY_PROPOSAL,186,4,3049,0,2
PROPERTY_PROPOSAL,186,5,3049,0,2
PROPERTY_PROPOSAL,186,6,3049,0,2
PROPERTY_PROPOSAL,187,0,3049,2,0
PROPERTY_PROPOSAL,187,1,3045,5,1
PROPERTY_PROPOSAL,187,2,2506,542,3
PROPERTY_PROPOSAL,187,3,945,1944,162
PROPERTY_PROPOSAL,187,4,535,1761,755
PROPERTY_PROPOSAL,187,5,386,1393,1272
PROPERTY_PROPOSAL,187,6,323,1038,1690
PROPERTY_PROPOSAL,188,0,3049,2,0
PROPERTY_PROPOSAL,188,1,3048,2,1
PROPERTY_PROPOSAL,188,2,2991,58,2
PROPERTY_PROPOSAL,188,3,1717,1315,19
PROPERTY_PROPOSAL,188,4,744,1895,412
PROPERTY_PROPOSAL,188,5,452,1580,1019
PROPERTY_PROPOSAL,188,6,357,1193,1501
PROPERTY_PROPOSAL,189,0,3049,2,0
PROPERTY_PROPOSAL,189,1,3048,3,0
PROPERTY_PROPOSAL,189,2,3036,13,2
PROPERTY_PROPOSAL,189,3,2311,733,7
PROPERTY_PROPOSAL,189,4,878,1918,255
PROPERTY_PROPOSAL,189,5,461,1779,811
PROPERTY_PROPOSAL,189,6,328,1381,1342
PROPERTY_PROPOSAL,190,0,3049,2,0
PROPERTY_PROPOSAL,190,1,3047,3,1
PROPERTY_PROPOSAL,190,2,2783,267,1
PROPERTY_PROPOSAL,190,3,1084,1895,72
PROPERTY_PROPOSAL,190,4,526,1855,670
PROPERTY_PROPOSAL,190,5,359,1461,1231
PROPERTY_PROPOSAL,190,6,285,1094,1672
PROPERTY_PROPOSAL,191,0,3049,2,0
PROPERTY_PROPOSAL,191,1,3046,5,0
PROPERTY_PROPOSAL,191,2,2497,553,1
PROPERTY_PROPOSAL,191,3,940,1941,170
PROPERTY_PROPOSAL,191,4,508,1796,747
PROPERTY_PROPOSAL,191,5,370,1373,1308
PROPERTY_PROPOSAL,191,6,310,1016,1725
PROPERTY_PROPOSAL,192,0,3049,2,0
PROPERTY_PROPOSAL,192,1,3048,2,1
PROPERTY_PROPOSAL,192,2,2899,150,2
PROPERTY_PROPOSAL,192,3,1275,1721,55
PROPERTY_PROPOSAL,192,4,651,1856,544
PROPERTY_PROPOSAL,192,5,429,1532,1090
PROPERTY_PROPOSAL,192,6,335,1162,1554
PROPERTY_PROPOSAL,193,0,3049,2,0
PROPERTY_PROPOSAL,193,1,3044,7,0
PROPERTY_PROPOSAL,193,2,2470,579,2
PROPERTY_PROPOSAL,193,3,951,1927,173
PROPERTY_PROPOSAL,193,4,499,1791,761
PROPERTY_PROPOSAL,193,5,346,1398,1307
PROPERTY_PROPOSAL,193,6,268,1068,1715
PROPERTY_PROPOSAL,194,0,3049,2,0
PROPERTY_PROPOSAL,194,1,3047,4,0
PROPERTY_PROPOSAL,194,2,2918,132,1
PROPERTY_PROPOSAL,194,3,1269,1742,40
PROPERTY_PROPOSAL,194,4,600,1896,555
PROPERTY_PROPOSAL,194,5,383,1569,1099
PROPERTY_PROPOSAL,194,6,302,1167,1582
PROPERTY_PROPOSAL,195,0,3049,2,0
PROPERTY_PROPOSAL,195,1,3045,5,1
PROPERTY_PROPOSAL,195,2,2522,526,3
PROPERTY_PROPOSAL,195,3,1015,1869,167
PROPERTY_PROPOSAL,195,4,540,1778,733
PROPERTY_PROPOSAL,195,5,358,1419,1274
PROPERTY_PROPOSAL,195,6,278,1060,1713
PROPERTY_PROPOSAL,196,0,3049,2,0
PROPERTY_PROPOSAL,196,1,3045,5,1
PROPERTY_PROPOSAL,196,2,2338,711,2
PROPERTY_PROPOSAL,196,3,958,1885,208
PROPERTY_PROPOSAL,196,4,510,1778,763
PROPERTY_PROPOSAL,196,5,376,1382,1293
PROPERTY_PROPOSAL,196,6,293,1047,1711
PROPERTY_PROPOSAL,197,0,3049,2,0
PROPERTY_PROPOSAL,197,1,3045,6,0
PROPERTY_PROPOSAL,197,2,2399,650,2
PROPERTY_PROPOSAL,197,3,946,1909,196
PROPERTY_PROPOSAL,197,4,491,1808,752
PROPERTY_PROPOSAL,197,5,349,1379,1323
PROPERTY_PROPOSAL,197,6,283,1023,1745
PROPERTY_PROPOSAL,198,0,3049,2,0
PROPERTY_PROPOSAL,198,1,3046,4,1
PROPERTY_PROPOSAL,198,2,2850,199,2
PROPERTY_PROPOSAL,198,3,1171,1818,62
PROPERTY_PROPOSAL,198,4,557,1873,621
PROPERTY_PROPOSAL,198,5,347,1524,1180
PROPERTY_PROPOSAL,198,6,271,1129,1651
PROPERTY_PROPOSAL,199,0,3049,2,0
PROPERTY_PROPOSAL,199,1,3048,2,1
PROPERTY_PROPOSAL,199,2,2689,360,2
PROPERTY_PROPOSAL,199,3,1027,1918,106
PROPERTY_PROPOSAL,199,4,529,1800,722
PROPERTY_PROPOSAL,199,5,376,1434,1241
PROPERTY_PROPOSAL,199,6,321,1058,1672
PROPERTY_PROPOSAL,200,0,3049,2,0
PROPERTY_PROPOSAL,200,1,3048,3,0
PROPERTY_PROPOSAL,200,2,2890,158,3
PROPERTY_PROPOSAL,200,3,1305,1704,42
PROPERTY_PROPOSAL,200,4,624,1891,536
PROPERTY_PROPOSAL,200,5,428,1523,1100
PROPERTY_PROPOSAL,200,6,331,1131,1589
PROPERTY_PROPOSAL,201,0,3049,2,0
PROPERTY_PROPOSAL,201,1,3048,2,1
PROPERTY_PROPOSAL,201,2,2606,443,2
PROPERTY_PROPOSAL,201,3,1024,1902,125
PROPERTY_PROPOSAL,201,4,546,1812,693
PROPERTY_PROPOSAL,201,5,370,1442,1239
PROPERTY_PROPOSAL,201,6,277,1115,1659
PROPERTY_PROPOSAL,202,0,3049,2,0
PROPERTY_PROPOSAL,202,1,3047,4,0
PROPERTY_PROPOSAL,202,2,2608,443,0
PROPERTY_PROPOSAL,202,3,1069,1854,128
PROPERTY_PROPOSAL,202,4,581,1758,712
PROPERTY_PROPOSAL,202,5,416,1410,1225
PROPERTY_PROPOSAL,202,6,329,1076,1646
PROPERTY_PROPOSAL,203,0,3049,2,0
PROPERTY_PROPOSAL,203,1,3047,3,1
PROPERTY_PROPOSAL,203,2,2646,404,1
PROPERTY_PROPOSAL,203,3,1019,1917,115
PROPERTY_PROPOSAL,203,4,546,1801,704
PROPERTY_PROPOSAL,203,5,392,1425,1234
PROPERTY_PROPOSAL,203,6,309,1034,1708
PROPERTY_PROPOSAL,204,0,3049,2,0
PROPERTY_PROPOSAL,204,1,3047,4,0
PROPERTY_PROPOSAL,204,2,2623,426,2
PROPERTY_PROPOSAL,204,3,1026,1879,146
PROPERTY_PROPOSAL,204,4,600,1725,726
PROPERTY_PROPOSAL,204,5,436,1337,1278
PROPERTY_PROPOSAL,204,6,358,1009,1684
PROPERTY_PROPOSAL,205,0,3049,2,0
PROPERTY_PROPOSAL,205,1,3044,7,0
PROPERTY_PROPOSAL,205,2,2312,738,1
PROPERTY_PROPOSAL,205,3,911,1933,207
PROPERTY_PROPOSAL,205,4,480,1808,763
PROPERTY_PROPOSAL,205,5,348,1390,1313
PROPERTY_PROPOSAL,205,6,280,1041,1730
PROPERTY_PROPOSAL,206,0,3049,2,0
PROPERTY_PROPOSAL,206,1,3046,3,2
PROPERTY_PROPOSAL,206,2,2490,559,2
PROPERTY_PROPOSAL,206,3,934,1944,173
PROPERTY_PROPOSAL,206,4,531,1760,760
PROPERTY_PROPOSAL,206,5,381,1380,1290
PROPERTY_PROPOSAL,206,6,331,1005,1715
PROPERTY_PROPOSAL,207,0,3049,2,0
PROPERTY_PROPOSAL,207,1,3048,2,1
PROPERTY_PROPOSAL,207,2,2781,269,1
PROPERTY_PROPOSAL,207,3,1120,1847,84
PROPERTY_PROPOSAL,207,4,546,1859,646
PROPERTY_PROPOSAL,207,5,384,1468,1199
PROPERTY_PROPOSAL,207,6,322,1103,1626
PROPERTY_PROPOSAL,208,0,3049,2,0
PROPERTY_PROPOSAL,208,1,3047,2,2
PROPERTY_PROPOSAL,208,2,2462,586,3
PROPERTY_PROPOSAL,208,3,967,1906,178
PROPERTY_PROPOSAL,208,4,555,1744,752
PROPERTY_PROPOSAL,208,5,393,1398,1260
PROPERTY_PROPOSAL,208,6,330,1048,1673
PROPERTY_PROPOSAL,209,0,3049,2,0
PROPERTY_PROPOSAL,209,1,3047,4,0
PROPERTY_PROPOSAL,209,2,2959,90,2
PROPERTY_PROPOSAL,209,3,1365,1651,35
PROPERTY_PROPOSAL,209,4,615,1899,537
PROPERTY_PROPOSAL,209,5,443,1457,1151
PROPERTY_PROPOSAL,209,6,364,1086,1601
PROPERTY_PROPOSAL,210,0,3049,2,0
PROPERTY_PROPOSAL,210,1,3046,3,2
PROPERTY_PROPOSAL,210,2,2373,676,2
PROPERTY_PROPOSAL,210,3,905,1962,184
PROPERTY_PROPOSAL,210,4,461,1812,778
PROPERTY_PROPOSAL,210,5,324,1428,1299
PROPERTY_PROPOSAL,210,6,248,1073,1730
PROPERTY_PROPOSAL,211,0,3049,2,0
PROPERTY_PROPOSAL,211,1,3048,3,0
PROPERTY_PROPOSAL,211,2,2625,426,0
PROPERTY_PROPOSAL,211,3,1029,1882,140
PROPERTY_PROPOSAL,211,4,513,1795,743
PROPERTY_PROPOSAL,211,5,345,1405,1301
PROPERTY_PROPOSAL,211,6,275,1071,1705
PROPERTY_PROPOSAL,212,0,3049,2,0
PROPERTY_PROPOSAL,212,1,3047,2,2
PROPERTY_PROPOSAL,212,2,2579,469,3
PROPERTY_PROPOSAL,212,3,1010,1915,126
PROPERTY_PROPOSAL,212,4,465,1893,693
PROPERTY_PROPOSAL,212,5,291,1489,1271
PROPERTY_PROPOSAL,212,6,237,1094,1720
PROPERTY_PROPOSAL,213,0,3049,2,0
PROPERTY_PROPOSAL,213,1,3047,4,0
PROPERTY_PROPOSAL,213,2,2664,387,0
PROPERTY_PROPOSAL,213,3,1073,1873,105
PROPERTY_PROPOSAL,213,4,514,1883,654
PROPERTY_PROPOSAL,213,5,363,1479,1209
PROPERTY_PROPOSAL,213,6,287,1117,1647
PROPERTY_PROPOSAL,214,0,3049,2,0
PROPERTY_PROPOSAL,214,1,3045,5,1
PROPERTY_PROPOSAL,214,2,2730,320,1
PROPERTY_PROPOSAL,214,3,1038,1920,93
PROPERTY_PROPOSAL,214,4,553,1856,642
PROPERTY_PROPOSAL,214,5,406,1451,1194
PROPERTY_PROPOSAL,214,6,334,1101,1616
PROPERTY_PROPOSAL,215,0,3049,2,0
PROPERTY_PROPOSAL,215,1,3044,6,1
PROPERTY_PROPOSAL,215,2,2485,564,2
PROPERTY_PROPOSAL,215,3,1026,1849,176
PROPERTY_PROPOSAL,215,4,626,1686,739
PROPERTY_PROPOSAL,215,5,469,1317,1265
PROPERTY_PROPOSAL,215,6,404,973,1674
PROPERTY_PROPOSAL,216,0,3049,2,0
PROPERTY_PROPOSAL,216,1,3045,6,0
PROPERTY_PROPOSAL,216,2,2411,640,0
PROPERTY_PROPOSAL,216,3,911,1949,191
PROPERTY_PROPOSAL,216,4,479,1826,746
PROPERTY_PROPOSAL,216,5,323,1419,1309
PROPERTY_PROPOSAL,216,6,252,1066,1733
PROPERTY_PROPOSAL,217,0,3049,2,0
PROPERTY_PROPOSAL,217,1,3046,5,0
PROPERTY_PROPOSAL,217,2,2411,637,3
PROPERTY_PROPOSAL,217,3,943,1894,214
PROPERTY_PROPOSAL,217,4,538,1751,762
PROPERTY_PROPOSAL,217,5,381,1410,1260
PROPERTY_PROPOSAL,217,6,323,1038,1690
PROPERTY_PROPOSAL,218,0,3049,2,0
PROPERTY_PROPOSAL,218,1,3049,2,0
PROPERTY_PROPOSAL,218,2,3047,3,1
PROPERTY_PROPOSAL,218,3,2620,429,2
PROPERTY_PROPOSAL,218,4,987,1921,143
PROPERTY_PROPOSAL,218,5,592,1718,741
PROPERTY_PROPOSAL,218,6,448,1392,1211
PROPERTY_PROPOSAL,219,0,3049,2,0
PROPERTY_PROPOSAL,219,1,3047,3,1
PROPERTY_PROPOSAL,219,2,2697,352,2
PROPERTY_PROPOSAL,219,3,1056,1879,116
PROPERTY_PROPOSAL,219,4,533,1847,671
PROPERTY_PROPOSAL,219,5,380,1441,1230
PROPERTY_PROPOSAL,219,6,313,1091,1647
PROPERTY_PROPOSAL,220,0,3049,2,0
PROPERTY_PROPOSAL,220,1,3047,4,0
PROPERTY_PROPOSAL,220,2,2535,516,0
PROPERTY_PROPOSAL,220,3,1021,1881,149
PROPERTY_PROPOSAL,220,4,498,1833,720
PROPERTY_PROPOSAL,220,5,338,1450,1263
PROPERTY_PROPOSAL,220,6,273,1066,1712
PROPERTY_PROPOSAL,221,0,3049,2,0
PROPERTY_PROPOSAL,221,1,3048,3,0
PROPERTY_PROPOSAL,221,2,2644,407,0
PROPERTY_PROPOSAL,221,3,980,1945,126
PROPERTY_PROPOSAL,221,4,470,1890,691
PROPERTY_PROPOSAL,221,5,319,1451,1281
PROPERTY_PROPOSAL,221,6,263,1051,1737
PROPERTY_PROPOSAL,222,0,3049,2,0
PROPERTY_PROPOSAL,222,1,3042,8,1
PROPERTY_PROPOSAL,222,2,2160,889,2
PROPERTY_PROPOSAL,222,3,842,1938,271
PROPERTY_PROPOSAL,222,4,474,1715,862
PROPERTY_PROPOSAL,222,5,333,1351,1367
PROPERTY_PROPOSAL,222,6,277,988,1786
PROPERTY_PROPOSAL,223,0,3049,2,0
PROPERTY_PROPOSAL,223,1,3047,4,0
PROPERTY_PROPOSAL,223,2,2578,473,0
PROPERTY_PROPOSAL,223,3,1021,1895,135
PROPERTY_PROPOSAL,223,4,492,1838,721
PROPERTY_PROPOSAL,223,5,329,1419,1303
PROPERTY_PROPOSAL,223,6,278,1065,1708
PROPERTY_PROPOSAL,224,0,3049,2,0
PROPERTY_PROPOSAL,224,1,3046,3,2
PROPERTY_PROPOSAL,224,2,2605,444,2
PROPERTY_PROPOSAL,224,3,1032,1871,148
PROPERTY_PROPOSAL,224,4,581,1742,728
PROPERTY_PROPOSAL,224,5,417,1377,1257
PROPERTY_PROPOSAL,224,6,337,1033,1681
PROPERTY_PROPOSAL,225,0,3049,2,0
PROPERTY_PROPOSAL,225,1,3045,5,1
PROPERTY_PROPOSAL,225,2,2816,233,2
PROPERTY_PROPOSAL,225,3,1180,1806,65
PROPERTY_PROPOSAL,225,4,604,1824,623
PROPERTY_PROPOSAL,225,5,411,1437,1203
PROPERTY_PROPOSAL,225,6,345,1089,1617
PROPERTY_PROPOSAL,226,0,3049,2,0
PROPERTY_PROPOSAL,226,1,3048,2,1
PROPERTY_PROPOSAL,226,2,2680,370,1
PROPERTY_PROPOSAL,226,3,1031,1916,104
PROPERTY_PROPOSAL,226,4,550,1810,691
PROPERTY_PROPOSAL,226,5,410,1413,1228
PROPERTY_PROPOSAL,226,6,341,1065,1645
PROPERTY_PROPOSAL,227,0,3049,2,0
PROPERTY_PROPOSAL,227,1,3048,3,0
PROPERTY_PROPOSAL,227,2,2606,445,0
PROPERTY_PROPOSAL,227,3,1023,1913,115
PROPERTY_PROPOSAL,227,4,497,1855,699
PROPERTY_PROPOSAL,227,5,321,1463,1267
PROPERTY_PROPOSAL,227,6,228,1112,1711
PROPERTY_PROPOSAL,228,0,3049,2,0
PROPERTY_PROPOSAL,228,1,3048,2,1
PROPERTY_PROPOSAL,228,2,2898,151,2
PROPERTY_PROPOSAL,228,3,1349,1660,42
PROPERTY_PROPOSAL,228,4,623,1884,544
PROPERTY_PROPOSAL,228,5,405,1512,1134
PROPERTY_PROPOSAL,228,6,306,1159,1586
PROPERTY_PROPOSAL,229,0,3049,2,0
PROPERTY_PROPOSAL,229,1,3047,2,2
PROPERTY_PROPOSAL,229,2,2616,433,2
PROPERTY_PROPOSAL,229,3,1085,1826,140
PROPERTY_PROPOSAL,229,4,553,1816,682
PROPERTY_PROPOSAL,229,5,374,1461,1216
PROPERTY_PROPOSAL,229,6,295,1086,1670
PROPERTY_PROPOSAL,230,0,3049,2,0
PROPERTY_PROPOSAL,230,1,3046,4,1
PROPERTY_PROPOSAL,230,2,2397,653,1
PROPERTY_PROPOSAL,230,3,907,1966,178
PROPERTY_PROPOSAL,230,4,501,1756,794
PROPERTY_PROPOSAL,230,5,360,1385,1306
PROPERTY_PROPOSAL,230,6,306,1025,1720
PROPERTY_PROPOSAL,231,0,3049,2,0
PROPERTY_PROPOSAL,231,1,3048,3,0
PROPERTY_PROPOSAL,231,2,2948,102,1
PROPERTY_PROPOSAL,231,3,1297,1727,27
PROPERTY_PROPOSAL,231,4,569,1940,542
PROPERTY_PROPOSAL,231,5,353,1548,1150
PROPERTY_PROPOSAL,231,6,272,1159,1620
PROPERTY_PROPOSAL,232,0,3049,2,0
PROPERTY_PROPOSAL,232,1,3048,2,1
PROPERTY_PROPOSAL,232,2,2991,59,1
PROPERTY_PROPOSAL,232,3,1577,1455,19
PROPERTY_PROPOSAL,232,4,727,1862,462
PROPERTY_PROPOSAL,232,5,468,1559,1024
PROPERTY_PROPOSAL,232,6,389,1184,1478
PROPERTY_PROPOSAL,233,0,3049,2,0
PROPERTY_PROPOSAL,233,1,3048,3,0
PROPERTY_PROPOSAL,233,2,2881,168,2
PROPERTY_PROPOSAL,233,3,1308,1696,47
PROPERTY_PROPOSAL,233,4,620,1885,546
PROPERTY_PROPOSAL,233,5,416,1528,1107
PROPERTY_PROPOSAL,233,6,356,1167,1528
PROPERTY_PROPOSAL,234,0,3049,2,0
PROPERTY_PROPOSAL,234,1,3046,5,0
PROPERTY_PROPOSAL,234,2,2414,634,3
PROPERTY_PROPOSAL,234,3,1002,1857,192
PROPERTY_PROPOSAL,234,4,556,1796,699
PROPERTY_PROPOSAL,234,5,379,1437,1235
PROPERTY_PROPOSAL,234,6,314,1082,1655
PROPERTY_PROPOSAL,235,0,3049,2,0
PROPERTY_PROPOSAL,235,1,3048,3,0
PROPERTY_PROPOSAL,235,2,2618,431,2
PROPERTY_PROPOSAL,235,3,1030,1868,153
PROPERTY_PROPOSAL,235,4,567,1762,722
PROPERTY_PROPOSAL,235,5,408,1357,1286
PROPERTY_PROPOSAL,235,6,349,990,1712
PROPERTY_PROPOSAL,236,0,3049,2,0
PROPERTY_PROPOSAL,236,1,3047,4,0
PROPERTY_PROPOSAL,236,2,2850,198,3
PROPERTY_PROPOSAL,236,3,1278,1712,61
PROPERTY_PROPOSAL,236,4,611,1880,560
PROPERTY_PROPOSAL,236,5,377,1557,1117
PROPERTY_PROPOSAL,236,6,284,1181,1586
PROPERTY_PROPOSAL,237,0,3049,2,0
PROPERTY_PROPOSAL,237,1,3048,3,0
PROPERTY_PROPOSAL,237,2,2964,86,1
PROPERTY_PROPOSAL,237,3,1389,1630,32
PROPERTY_PROPOSAL,237,4,669,1858,524
PROPERTY_PROPOSAL,237,5,466,1489,1096
PROPERTY_PROPOSAL,237,6,383,1136,1532
PROPERTY_PROPOSAL,238,0,3049,2,0
PROPERTY_PROPOSAL,238,1,3047,3,1
PROPERTY_PROPOSAL,238,2,2867,182,2
PROPERTY_PROPOSAL,238,3,1192,1802,57
PROPERTY_PROPOSAL,238,4,592,1863,596
PROPERTY_PROPOSAL,238,5,406,1486,1159
PROPERTY_PROPOSAL,238,6,322,1132,1597
PROPERTY_PROPOSAL,239,0,3049,2,0
PROPERTY_PROPOSAL,239,1,3049,1,1
PROPERTY_PROPOSAL,239,2,3047,3,1
PROPERTY_PROPOSAL,239,3,2845,203,3
PROPERTY_PROPOSAL,239,4,1252,1734,65
PROPERTY_PROPOSAL,239,5,611,1883,557
PROPERTY_PROPOSAL,239,6,413,1557,1081
PROPERTY_PROPOSAL,240,0,3049,2,0
PROPERTY_PROPOSAL,240,1,3047,4,0
PROPERTY_PROPOSAL,240,2,2855,196,0
PROPERTY_PROPOSAL,240,3,1192,1799,60
PROPERTY_PROPOSAL,240,4,573,1881,597
PROPERTY_PROPOSAL,240,5,371,1504,1176
PROPERTY_PROPOSAL,240,6,265,1146,1640
PROPERTY_PROPOSAL,241,0,3049,2,0
PROPERTY_PROPOSAL,241,1,3045,5,1
PROPERTY_PROPOSAL,241,2,2256,792,3
PROPERTY_PROPOSAL,241,3,872,1929,250
PROPERTY_PROPOSAL,241,4,486,1770,795
PROPERTY_PROPOSAL,241,5,351,1374,1326
PROPERTY_PROPOSAL,241,6,295,1025,1731
PROPERTY_PROPOSAL,242,0,3049,2,0
PROPERTY_PROPOSAL,242,1,3049,0,2
PROPERTY_PROPOSAL,242,2,3049,0,2
PROPERTY_PROPOSAL,242,3,3049,0,2
PROPERTY_PROPOSAL,242,4,3049,0,2
PROPERTY_PROPOSAL,242,5,3049,0,2
PROPERTY_PROPOSAL,242,6,3049,0,2
PROPERTY_PROPOSAL,243,0,3049,2,0
PROPERTY_PROPOSAL,243,1,3048,2,1
PROPERTY_PROPOSAL,243,2,2717,333,1
PROPERTY_PROPOSAL,243,3,1041,1917,93
PROPERTY_PROPOSAL,243,4,538,1834,679
PROPERTY_PROPOSAL,243,5,353,1499,1199
PROPERTY_PROPOSAL,243,6,280,1129,1642
PROPERTY_PROPOSAL,244,0,3049,2,0
PROPERTY_PROPOSAL,244,1,3048,2,1
PROPERTY_PROPOSAL,244,2,2879,170,2
PROPERTY_PROPOSAL,244,3,1313,1687,51
PROPERTY_PROPOSAL,244,4,673,1802,576
PROPERTY_PROPOSAL,244,5,455,1477,1119
PROPERTY_PROPOSAL,244,6,355,1131,1565
PROPERTY_PROPOSAL,245,0,3049,2,0
PROPERTY_PROPOSAL,245,1,3046,5,0
PROPERTY_PROPOSAL,245,2,2502,547,2
PROPERTY_PROPOSAL,245,3,970,1913,168
PROPERTY_PROPOSAL,245,4,547,1741,763
PROPERTY_PROPOSAL,245,5,380,1357,1314
PROPERTY_PROPOSAL,245,6,308,1032,1711
PROPERTY_PROPOSAL,246,0,3049,2,0
PROPERTY_PROPOSAL,246,1,3047,2,2
PROPERTY_PROPOSAL,246,2,2703,346,2
PROPERTY_PROPOSAL,246,3,1129,1809,113
PROPERTY_PROPOSAL,246,4,590,1798,663
PROPERTY_PROPOSAL,246,5,409,1448,1194
PROPERTY_PROPOSAL,246,6,329,1091,1631
PROPERTY_PROPOSAL,247,0,3049,2,0
PROPERTY_PROPOSAL,247,1,3047,3,1
PROPERTY_PROPOSAL,247,2,2640,410,1
PROPERTY_PROPOSAL,247,3,1028,1902,121
PROPERTY_PROPOSAL,247,4,502,1864,685
PROPERTY_PROPOSAL,247,5,379,1398,1274
PROPERTY_PROPOSAL,247,6,337,1017,1697
PROPERTY_PROPOSAL,248,0,3049,2,0
PROPERTY_PROPOSAL,248,1,3047,4,0
PROPERTY_PROPOSAL,248,2,2607,443,1
PROPERTY_PROPOSAL,248,3,993,1924,134
PROPERTY_PROPOSAL,248,4,535,1825,691
PROPERTY_PROPOSAL,248,5,389,1417,1245
PROPERTY_PROPOSAL,248,6,322,1070,1659
PROPERTY_PROPOSAL,249,0,3049,2,0
PROPERTY_PROPOSAL,249,1,3044,7,0
PROPERTY_PROPOSAL,249,2,2252,798,1
PROPERTY_PROPOSAL,249,3,876,1931,244
PROPERTY_PROPOSAL,249,4,450,1784,817
PROPERTY_PROPOSAL,249,5,309,1347,1395
PROPERTY_PROPOSAL,249,6,249,991,1811
PROPERTY_PROPOSAL,250,0,3049,2,0
PROPERTY_PROPOSAL,250,1,3048,2,1
PROPERTY_PROPOSAL,250,2,2740,310,1
PROPERTY_PROPOSAL,250,3,1132,1825,94
PROPERTY_PROPOSAL,250,4,609,1804,638
PROPERTY_PROPOSAL,250,5,430,1430,1191
PROPERTY_PROPOSAL,250,6,363,1066,1622
REQUEST_FOR_DELETION,1,0,9868,2,0
REQUEST_FOR_DELETION,1,1,9867,3,0
REQUEST_FOR_DELETION,1,2,8309,1560,1
REQUEST_FOR_DELETION,1,3,7087,2307,476
REQUEST_FOR_DELETION,1,4,5690,2994,1186
REQUEST_FOR_DELETION,1,5,4814,2949,2107
REQUEST_FOR_DELETION,1,6,4524,2364,2982
REQUEST_FOR_DELETION,2,0,9868,2,0
REQUEST_FOR_DELETION,2,1,9867,3,0
REQUEST_FOR_DELETION,2,2,8330,1539,1
REQUEST_FOR_DELETION,2,3,6916,2487,467
REQUEST_FOR_DELETION,2,4,5965,2708,1197
REQUEST_FOR_DELETION,2,5,5415,2464,1991
REQUEST_FOR_DELETION,2,6,5067,2096,2707
REQUEST_FOR_DELETION,3,0,9868,2,0
REQUEST_FOR_DELETION,3,1,9867,3,0
REQUEST_FOR_DELETION,3,2,8287,1582,1
REQUEST_FOR_DELETION,3,3,7525,1888,457
REQUEST_FOR_DELETION,3,4,6304,2554,1012
REQUEST_FOR_DELETION,3,5,6014,2068,1788
REQUEST_FOR_DELETION,3,6,5860,1633,2377
REQUEST_FOR_DELETION,4,0,9868,2,0
REQUEST_FOR_DELETION,4,1,9867,3,0
REQUEST_FOR_DELETION,4,2,8287,1583,0
REQUEST_FOR_DELETION,4,3,6429,2962,479
REQUEST_FOR_DELETION,4,4,5534,3002,1334
REQUEST_FOR_DELETION,4,5,5328,2318,2224
REQUEST_FOR_DELETION,4,6,5228,1710,2932
REQUEST_FOR_DELETION,5,0,9868,2,0
REQUEST_FOR_DELETION,5,1,9867,3,0
REQUEST_FOR_DELETION,5,2,8265,1604,1
REQUEST_FOR_DELETION,5,3,7494,1909,467
